X,Y,Z,Weight,Yaw
0.28978662496745045,0.23857065077491776,2.999999999999999,1.0,-0.03145051425415927
0.5965308974476954,0.26960326683605623,2.9999999999999987,1.0,0.10082466831879235
0.8470127845612666,0.34709355366047895,2.9999999999999996,1.0,0.30002608564719063
1.0412322863081602,0.47104151124818583,2.999999999999999,1.0,0.5680244751831881
1.1791894026883751,0.6414471395991747,2.9999999999999996,1.0,0.8902407048843565
1.2608841337019134,0.8583104387134466,2.9999999999999996,1.0,1.2105266854869703
1.286316479348776,1.1216314085910049,3.0,1.0,1.4745119129145932
1.2554864396289607,1.4314100492318473,3.0,1.0,1.66999248821592
1.1737292082188466,1.783301972536682,3.0,1.0,1.79908240127688
1.0893567798002532,2.137967265565144,3.0,1.0,1.804348211574425
1.0139306251562314,2.4859915529211523,3.0,1.0,1.784222307852999
0.9474507442867778,2.8273748346047216,3.0,1.0,1.7631260135857503
0.8899171371918942,3.1621171106158457,3.0000000000000004,1.0,1.7410076090894173
0.8413298038715804,3.4902183809545235,3.0000000000000004,1.0,1.7178142517567412
0.8016887443258365,3.811678645620755,3.0,1.0,1.6934924748360722
0.7709939585546626,4.126497904614541,3.0000000000000004,1.0,1.667988834564827
0.7492454465580589,4.434676157935874,3.0,1.0,1.6412507297087404
0.7364432083360245,4.736213405584767,2.9999999999999996,1.0,1.6132274173499441
0.7317233673670521,5.031763891253708,3.0,1.0,1.5867646300981268
0.7277621804934907,5.326874139992317,3.0000000000000004,1.0,1.5842182564660787
0.7228956268607873,5.622804372585816,3.0000000000000004,1.0,1.587239780254437
0.7171237064689421,5.919554589034196,3.0,1.0,1.5902443081634297
0.7104464193179545,6.217124789337472,2.9999999999999996,1.0,1.5932319294027755
0.7028637654078249,6.515514973495637,3.0,1.0,1.5962027333883284
0.6943757447385533,6.81472514150869,3.0,1.0,1.5991568097195623
0.6849823573101396,7.114755293376632,3.0,1.0,1.6020942481576137
0.674683603122584,7.415605429099457,3.0,1.0,1.6050151386038831
0.6634794821758863,7.7172755486771765,3.0,1.0,1.6079195710791934
0.6513699944700463,8.019765652109784,2.9999999999999996,1.0,1.610807635703481
0.6383551400050642,8.32307573939728,3.0,1.0,1.613679422676022
0.6244349187809402,8.627205810539666,2.9999999999999996,1.0,1.6165350222561896
0.6096093307976743,8.932155865536934,3.0,1.0,1.6193745247447229
0.5938783760552662,9.237925904389096,3.0,1.0,1.622198020465505
0.5772420545537158,9.544515927096148,3.0,1.0,1.625005599747843
0.5597003662930236,9.851925933658089,3.0000000000000004,1.0,1.627797352909239
0.5419745392131088,10.159689591172627,3.0,1.0,1.6283283492644467
0.5248200776884919,10.46731840421666,3.0000000000000004,1.0,1.6265021414221887
0.5082370829307487,10.774812307348636,3.0000000000000004,1.0,1.624673642637243
0.4922255549398795,11.08217130056854,3.000000000000001,1.0,1.6228431775175454
0.4767854937158842,11.389395383876375,3.0000000000000004,1.0,1.6210107551755986
0.4619168992587631,11.696484557272147,3.0000000000000004,1.0,1.6191763847959753
0.44761977156851623,12.00343882075584,3.000000000000001,1.0,1.6173400756352336
0.43389411064514305,12.31025817432747,3.000000000000001,1.0,1.6155018370218004
0.42073991648864384,12.616942617987036,3.0000000000000013,1.0,1.613661678355879
0.40815718909901855,12.92349215173453,3.000000000000001,1.0,1.611819609109333
0.3961459284762674,13.22990677556996,3.000000000000001,1.0,1.6099756388255653
0.3847061346203905,13.53618648949331,3.0000000000000004,1.0,1.6081297771194025
0.3738378075313873,13.842331293504603,3.000000000000001,1.0,1.6062820336769568
0.36354094720925806,14.148341187603824,3.0000000000000004,1.0,1.6044324182554976
0.35381555365400286,14.454216171790979,3.0000000000000004,1.0,1.6025809406833054
0.3446616268656217,14.759956246066066,3.0000000000000004,1.0,1.600727610859529
0.3360791668441147,15.065561410429078,3.0000000000000004,1.0,1.59887243875403
0.32828079006834376,15.371036078444972,3.0,1.0,1.596319501534631
0.32447633985639124,15.676446881129447,3.0000000000000004,1.0,1.5832525117585485
0.3257460574990162,15.981816242497406,3.0,1.0,1.5666383774847907
0.33208994299621886,16.287144162548852,2.9999999999999996,1.0,1.550022029912153
0.34350799634799906,16.592430641283784,2.9999999999999996,1.0,1.5334126410139788
0.36000021755435635,16.8976756787022,2.9999999999999996,1.0,1.5168193597423683
0.3815666066152917,17.202879274804108,3.0,1.0,1.5002512818716833
0.40820716353080455,17.508041429589497,2.9999999999999996,1.0,1.4837174202798682
0.439921888300895,17.813162143058378,3.0,1.0,1.467226675908556
0.47671078092556307,18.11824141521074,2.9999999999999996,1.0,1.450787809632631
0.5185738414048077,18.423279246046587,3.0,1.0,1.4344094152562663
0.5655110697386309,18.72827563556592,3.0,1.0,1.4180998938355849
0.6175224659270315,19.033230583768745,2.9999999999999996,1.0,1.401867429508929
0.667285251583477,19.338173965623103,2.9999999999999996,1.0,1.4090352014651257
0.6958072533783823,19.643183264092613,3.0,1.0,1.4775555673844347
0.7021124988241334,19.948262460882766,3.0,1.0,1.5501316994340317
0.6862009879207305,20.253411555993566,3.0,1.0,1.6228925442022226
0.648072720668173,20.55863054942501,3.0,1.0,1.6950735533069548
0.587727697066461,20.8639194411771,2.9999999999999996,1.0,1.7659459883758657
0.5051659171155947,21.169278231249834,3.0,1.0,1.8348588600560565
0.4003873808155765,21.474706919643204,2.9999999999999996,1.0,1.9012698303407927
0.2733920881664018,21.780205506357223,2.9999999999999996,1.0,1.964762183905911
0.12418226617287231,22.085606068982113,3.0,1.0,2.025258907148999
-0.04691159095165016,22.36598841662525,3.0,1.0,2.1186939106853493
-0.23965300951092458,22.603521769160533,3.0,1.0,2.2524673418093313
-0.4540419895049462,22.79820612658795,3.0000000000000004,1.0,2.404326211558979
-0.6900785309337241,22.950041488907516,3.0000000000000004,1.0,2.569962690166356
-0.9477626337972537,23.059027856119222,2.9999999999999996,1.0,2.7414633555184733
-1.2270942980955357,23.125165228223075,3.0,1.0,2.909103941016056
-1.5280735238285692,23.148453605219068,2.9999999999999996,1.0,3.0643711518366388
-1.8502650153889464,23.129682133783078,3.0,1.0,-3.0833965946677213
-2.177276860815148,23.098567683590645,2.9999999999999996,1.0,-3.0467304542547207
-2.5007723482627324,23.070223865548503,3.0000000000000004,1.0,-3.05419848132981
-2.820751477731698,23.04465067965664,3.0,1.0,-3.0618407502215583
-3.1372142492220467,23.021848125915067,3.0,1.0,-3.069662506267181
-3.45016066273377,23.001816204323784,3.0,1.0,-3.0776691561828073
-3.759590718266883,22.984554914882782,3.0,1.0,-3.085866270437996
-4.065504415821378,22.97006425759207,3.0000000000000004,1.0,-3.094259585232947
-4.367901755397255,22.958344232451644,3.0000000000000004,1.0,-3.102855004005129
-4.666812270722895,22.94932968743488,3.0,1.0,-3.1114437858865727
-4.965477646816361,22.935869397140667,2.9999999999999996,1.0,-3.0965549986345167
-5.266091835866728,22.913123456847917,3.0000000000000004,1.0,-3.066071665379292
-5.568654837873986,22.881091866556627,3.0,1.0,-3.036118027878579
-5.873166652838138,22.8397746262668,3.0000000000000004,1.0,-3.0067326834868977
-6.17962728075918,22.789171735978424,3.000000000000001,1.0,-2.977948863557747
-6.4880367216371075,22.729283195691515,3.0000000000000004,1.0,-2.9497944754253487
-6.798394975471934,22.66010900540606,3.0000000000000004,1.0,-2.9222922361936092
-7.110517054096455,22.581483139616452,3.000000000000001,1.0,-2.8948195842141327
-7.401698664361482,22.473028663911865,3.000000000000001,1.0,-2.785047755166388
-7.65623776408435,22.320653112097926,3.000000000000001,1.0,-2.602178770866914
-7.8741343532650605,22.124356484174633,3.0000000000000004,1.0,-2.4082967733736416
-8.055388431903609,21.884138780142,3.000000000000001,1.0,-2.2171972723425415
-8.2,21.6,3.0,1.0,-2.041575858059612
